,ID_Stop,ID_Tranche_Horr,ID_Cat_Day,Nom_Cat_Day,Name_Tranche_Horr,Trafic,percentage,fort
0,129,1,1,DIJFP,0,9083545,2.03,0
1,129,1,1,DIJFP,0,9083545,0.55,0
2,129,1,1,DIJFP,0,9083545,1.45,0
3,129,1,1,DIJFP,0,9083545,0.88,0
4,129,2,1,DIJFP,10,9083545,3.97,0
5,129,2,1,DIJFP,10,9083545,2.99,0
6,129,2,1,DIJFP,10,9083545,4.2,0
7,129,2,1,DIJFP,10,9083545,2.78,0
8,129,3,1,DIJFP,11,9083545,4.39,1
9,129,3,1,DIJFP,11,9083545,4.06,0
10,129,3,1,DIJFP,11,9083545,4.47,1
11,129,3,1,DIJFP,11,9083545,3.9,0
12,129,4,1,DIJFP,12,9083545,5.34,1
13,129,4,1,DIJFP,12,9083545,5.18,1
14,129,4,1,DIJFP,12,9083545,5.29,1
15,129,4,1,DIJFP,12,9083545,4.92,1
16,129,5,1,DIJFP,13,9083545,5.47,1
17,129,5,1,DIJFP,13,9083545,5.88,1
18,129,5,1,DIJFP,13,9083545,5.47,1
19,129,5,1,DIJFP,13,9083545,5.1,1
20,129,6,1,DIJFP,14,9083545,6.15,1
21,129,6,1,DIJFP,14,9083545,6.41,1
22,129,6,1,DIJFP,14,9083545,6.15,1
23,129,6,1,DIJFP,14,9083545,5.78,1
24,129,7,1,DIJFP,15,9083545,7.67,1
25,129,7,1,DIJFP,15,9083545,7.89,1
26,129,7,1,DIJFP,15,9083545,7.6,1
27,129,7,1,DIJFP,15,9083545,7.22,1
28,129,8,1,DIJFP,16,9083545,7.47,1
29,129,8,1,DIJFP,16,9083545,8.34,1
30,129,8,1,DIJFP,16,9083545,8.0,1
31,129,8,1,DIJFP,16,9083545,8.71,1
32,129,9,1,DIJFP,17,9083545,8.7,1
33,129,9,1,DIJFP,17,9083545,9.15,1
34,129,9,1,DIJFP,17,9083545,8.82,1
35,129,9,1,DIJFP,17,9083545,10.48,1
36,129,10,1,DIJFP,18,9083545,8.97,1
37,129,10,1,DIJFP,18,9083545,10.41,1
38,129,10,1,DIJFP,18,9083545,8.71,1
39,129,10,1,DIJFP,18,9083545,11.03,1
40,129,11,1,DIJFP,19,9083545,8.35,1
41,129,11,1,DIJFP,19,9083545,10.26,1
42,129,11,1,DIJFP,19,9083545,8.27,1
43,129,11,1,DIJFP,19,9083545,10.58,1
44,129,12,1,DIJFP,1,9083545,0.13,0
45,129,12,1,DIJFP,1,9083545,0.0,0
46,129,12,1,DIJFP,1,9083545,0.22,0
47,129,12,1,DIJFP,1,9083545,0.08,0
48,129,13,1,DIJFP,20,9083545,6.44,1
49,129,13,1,DIJFP,20,9083545,8.25,1
50,129,13,1,DIJFP,20,9083545,6.17,1
51,129,13,1,DIJFP,20,9083545,8.23,1
52,129,14,1,DIJFP,21,9083545,5.03,1
53,129,14,1,DIJFP,21,9083545,5.47,1
54,129,14,1,DIJFP,21,9083545,5.3,1
55,129,14,1,DIJFP,21,9083545,5.58,1
56,129,15,1,DIJFP,22,9083545,5.5,1
57,129,15,1,DIJFP,22,9083545,3.77,0
58,129,15,1,DIJFP,22,9083545,4.55,1
59,129,15,1,DIJFP,22,9083545,3.55,0
60,129,16,1,DIJFP,23,9083545,4.46,1
61,129,16,1,DIJFP,23,9083545,2.2,0
62,129,16,1,DIJFP,23,9083545,3.54,0
63,129,16,1,DIJFP,23,9083545,2.07,0
64,129,17,1,DIJFP,2,9083545,0.02,0
65,129,17,1,DIJFP,2,9083545,0.05,0
66,129,17,1,DIJFP,2,9083545,0.04,0
67,129,18,1,DIJFP,3,9083545,0.01,0
68,129,18,1,DIJFP,3,9083545,0.02,0
69,129,18,1,DIJFP,3,9083545,0.02,0
70,129,19,1,DIJFP,4,9083545,0.0,0
71,129,19,1,DIJFP,4,9083545,0.01,0
72,129,19,1,DIJFP,4,9083545,0.0,0
73,129,19,1,DIJFP,4,9083545,0.01,0
74,129,20,1,DIJFP,5,9083545,1.06,0
75,129,20,1,DIJFP,5,9083545,0.62,0
76,129,20,1,DIJFP,5,9083545,0.86,0
77,129,20,1,DIJFP,5,9083545,0.45,0
78,129,21,1,DIJFP,6,9083545,1.46,0
79,129,21,1,DIJFP,6,9083545,1.28,0
80,129,21,1,DIJFP,6,9083545,1.63,0
81,129,21,1,DIJFP,6,9083545,1.22,0
82,129,22,1,DIJFP,7,9083545,1.89,0
83,129,22,1,DIJFP,7,9083545,1.87,0
84,129,22,1,DIJFP,7,9083545,2.33,0
85,129,22,1,DIJFP,7,9083545,1.87,0
86,129,23,1,DIJFP,8,9083545,2.38,0
87,129,23,1,DIJFP,8,9083545,2.59,0
88,129,23,1,DIJFP,8,9083545,3.17,0
89,129,23,1,DIJFP,8,9083545,2.75,0
90,129,24,1,DIJFP,9,9083545,3.11,0
91,129,24,1,DIJFP,9,9083545,2.84,0
92,129,24,1,DIJFP,9,9083545,3.73,0
93,129,24,1,DIJFP,9,9083545,2.75,0
94,129,1,2,JOHV,0,9083545,0.66,0
95,129,1,2,JOHV,0,9083545,0.14,0
96,129,1,2,JOHV,0,9083545,0.59,0
97,129,1,2,JOHV,0,9083545,0.12,0
98,129,2,2,JOHV,10,9083545,3.2,0
99,129,2,2,JOHV,10,9083545,1.62,0
100,129,2,2,JOHV,10,9083545,3.16,0
101,129,2,2,JOHV,10,9083545,1.63,0
102,129,3,2,JOHV,11,9083545,2.88,0
103,129,3,2,JOHV,11,9083545,1.62,0
104,129,3,2,JOHV,11,9083545,2.85,0
105,129,3,2,JOHV,11,9083545,1.67,0
106,129,4,2,JOHV,12,9083545,3.87,0
107,129,4,2,JOHV,12,9083545,2.4,0
108,129,4,2,JOHV,12,9083545,3.9,0
109,129,4,2,JOHV,12,9083545,2.4,0
110,129,5,2,JOHV,13,9083545,3.75,0
111,129,5,2,JOHV,13,9083545,2.68,0
112,129,5,2,JOHV,13,9083545,3.79,0
113,129,5,2,JOHV,13,9083545,2.69,0
114,129,6,2,JOHV,14,9083545,3.7,0
115,129,6,2,JOHV,14,9083545,2.67,0
116,129,6,2,JOHV,14,9083545,3.59,0
117,129,6,2,JOHV,14,9083545,2.71,0
118,129,7,2,JOHV,15,9083545,4.14,0
119,129,7,2,JOHV,15,9083545,3.93,0
120,129,7,2,JOHV,15,9083545,4.2,0
121,129,7,2,JOHV,15,9083545,4.06,0
122,129,8,2,JOHV,16,9083545,5.91,1
123,129,8,2,JOHV,16,9083545,8.59,1
124,129,8,2,JOHV,16,9083545,6.2,1
125,129,8,2,JOHV,16,9083545,8.62,1
126,129,9,2,JOHV,17,9083545,10.16,1
127,129,9,2,JOHV,17,9083545,18.24,1
128,129,9,2,JOHV,17,9083545,10.41,1
129,129,9,2,JOHV,17,9083545,18.5,1
130,129,10,2,JOHV,18,9083545,11.02,1
131,129,10,2,JOHV,18,9083545,18.15,1
132,129,10,2,JOHV,18,9083545,11.05,1
133,129,10,2,JOHV,18,9083545,18.12,1
134,129,11,2,JOHV,19,9083545,7.73,1
135,129,11,2,JOHV,19,9083545,10.59,1
136,129,11,2,JOHV,19,9083545,7.63,1
137,129,11,2,JOHV,19,9083545,10.69,1
138,129,12,2,JOHV,1,9083545,0.1,0
139,129,12,2,JOHV,1,9083545,0.0,0
140,129,12,2,JOHV,1,9083545,0.09,0
141,129,12,2,JOHV,1,9083545,0.0,0
142,129,13,2,JOHV,20,9083545,3.89,0
143,129,13,2,JOHV,20,9083545,4.59,1
144,129,13,2,JOHV,20,9083545,3.79,0
145,129,13,2,JOHV,20,9083545,4.47,1
146,129,14,2,JOHV,21,9083545,1.95,0
147,129,14,2,JOHV,21,9083545,1.87,0
148,129,14,2,JOHV,21,9083545,1.96,0
149,129,14,2,JOHV,21,9083545,1.82,0
150,129,15,2,JOHV,22,9083545,1.66,0
151,129,15,2,JOHV,22,9083545,0.92,0
152,129,15,2,JOHV,22,9083545,1.62,0
153,129,15,2,JOHV,22,9083545,1.03,0
154,129,16,2,JOHV,23,9083545,1.59,0
155,129,16,2,JOHV,23,9083545,0.47,0
156,129,16,2,JOHV,23,9083545,1.83,0
157,129,16,2,JOHV,23,9083545,0.48,0
158,129,17,2,JOHV,2,9083545,0.01,0
159,129,17,2,JOHV,2,9083545,0.0,0
160,129,17,2,JOHV,2,9083545,0.01,0
161,129,17,2,JOHV,2,9083545,0.0,0
162,129,18,2,JOHV,3,9083545,0.01,0
163,129,18,2,JOHV,3,9083545,0.0,0
164,129,18,2,JOHV,3,9083545,0.0,0
165,129,18,2,JOHV,3,9083545,0.0,0
166,129,19,2,JOHV,4,9083545,0.0,0
167,129,19,2,JOHV,4,9083545,0.0,0
168,129,19,2,JOHV,4,9083545,0.0,0
169,129,19,2,JOHV,4,9083545,0.0,0
170,129,20,2,JOHV,5,9083545,0.65,0
171,129,20,2,JOHV,5,9083545,0.21,0
172,129,20,2,JOHV,5,9083545,0.66,0
173,129,20,2,JOHV,5,9083545,0.18,0
174,129,21,2,JOHV,6,9083545,1.78,0
175,129,21,2,JOHV,6,9083545,1.01,0
176,129,21,2,JOHV,6,9083545,1.83,0
177,129,21,2,JOHV,6,9083545,0.98,0
178,129,22,2,JOHV,7,9083545,6.22,1
179,129,22,2,JOHV,7,9083545,4.26,0
180,129,22,2,JOHV,7,9083545,6.33,1
181,129,22,2,JOHV,7,9083545,4.14,0
182,129,23,2,JOHV,8,9083545,14.59,1
183,129,23,2,JOHV,8,9083545,10.68,1
184,129,23,2,JOHV,8,9083545,14.46,1
185,129,23,2,JOHV,8,9083545,10.42,1
186,129,24,2,JOHV,9,9083545,10.52,1
187,129,24,2,JOHV,9,9083545,5.34,1
188,129,24,2,JOHV,9,9083545,10.05,1
189,129,24,2,JOHV,9,9083545,5.27,1
190,129,1,3,JOVS,0,9083545,0.63,0
191,129,1,3,JOVS,0,9083545,0.14,0
192,129,1,3,JOVS,0,9083545,0.72,0
193,129,1,3,JOVS,0,9083545,0.29,0
194,129,2,3,JOVS,10,9083545,3.19,0
195,129,2,3,JOVS,10,9083545,1.66,0
196,129,2,3,JOVS,10,9083545,3.5,0
197,129,2,3,JOVS,10,9083545,1.86,0
198,129,3,3,JOVS,11,9083545,2.91,0
199,129,3,3,JOVS,11,9083545,1.74,0
200,129,3,3,JOVS,11,9083545,3.09,0
201,129,3,3,JOVS,11,9083545,1.84,0
202,129,4,3,JOVS,12,9083545,3.84,0
203,129,4,3,JOVS,12,9083545,2.41,0
204,129,4,3,JOVS,12,9083545,3.95,0
205,129,4,3,JOVS,12,9083545,2.52,0
206,129,5,3,JOVS,13,9083545,3.8,0
207,129,5,3,JOVS,13,9083545,2.72,0
208,129,5,3,JOVS,13,9083545,3.87,0
209,129,5,3,JOVS,13,9083545,2.59,0
210,129,6,3,JOVS,14,9083545,3.82,0
211,129,6,3,JOVS,14,9083545,2.92,0
212,129,6,3,JOVS,14,9083545,4.09,0
213,129,6,3,JOVS,14,9083545,2.94,0
214,129,7,3,JOVS,15,9083545,4.08,0
215,129,7,3,JOVS,15,9083545,4.11,0
216,129,7,3,JOVS,15,9083545,4.48,1
217,129,7,3,JOVS,15,9083545,4.28,0
218,129,8,3,JOVS,16,9083545,5.58,1
219,129,8,3,JOVS,16,9083545,8.45,1
220,129,8,3,JOVS,16,9083545,6.22,1
221,129,8,3,JOVS,16,9083545,8.53,1
222,129,9,3,JOVS,17,9083545,9.86,1
223,129,9,3,JOVS,17,9083545,17.83,1
224,129,9,3,JOVS,17,9083545,10.15,1
225,129,9,3,JOVS,17,9083545,17.36,1
226,129,10,3,JOVS,18,9083545,10.98,1
227,129,10,3,JOVS,18,9083545,17.67,1
228,129,10,3,JOVS,18,9083545,10.91,1
229,129,10,3,JOVS,18,9083545,17.27,1
230,129,11,3,JOVS,19,9083545,7.98,1
231,129,11,3,JOVS,19,9083545,10.97,1
232,129,11,3,JOVS,19,9083545,7.28,1
233,129,11,3,JOVS,19,9083545,10.12,1
234,129,12,3,JOVS,1,9083545,0.07,0
235,129,12,3,JOVS,1,9083545,0.0,0
236,129,12,3,JOVS,1,9083545,0.07,0
237,129,12,3,JOVS,1,9083545,0.0,0
238,129,13,3,JOVS,20,9083545,3.9,0
239,129,13,3,JOVS,20,9083545,4.57,1
240,129,13,3,JOVS,20,9083545,3.98,0
241,129,13,3,JOVS,20,9083545,5.35,1
242,129,14,3,JOVS,21,9083545,2.01,0
243,129,14,3,JOVS,21,9083545,2.11,0
244,129,14,3,JOVS,21,9083545,2.2,0
245,129,14,3,JOVS,21,9083545,2.49,0
246,129,15,3,JOVS,22,9083545,2.16,0
247,129,15,3,JOVS,22,9083545,1.03,0
248,129,15,3,JOVS,22,9083545,1.77,0
249,129,15,3,JOVS,22,9083545,1.39,0
250,129,16,3,JOVS,23,9083545,1.43,0
251,129,16,3,JOVS,23,9083545,0.54,0
252,129,16,3,JOVS,23,9083545,1.99,0
253,129,16,3,JOVS,23,9083545,0.86,0
254,129,17,3,JOVS,2,9083545,0.02,0
255,129,17,3,JOVS,2,9083545,0.01,0
256,129,18,3,JOVS,3,9083545,0.0,0
257,129,18,3,JOVS,3,9083545,0.0,0
258,129,19,3,JOVS,4,9083545,0.0,0
259,129,19,3,JOVS,4,9083545,0.0,0
260,129,19,3,JOVS,4,9083545,0.0,0
261,129,19,3,JOVS,4,9083545,0.0,0
262,129,20,3,JOVS,5,9083545,0.71,0
263,129,20,3,JOVS,5,9083545,0.26,0
264,129,20,3,JOVS,5,9083545,0.8,0
265,129,20,3,JOVS,5,9083545,0.21,0
266,129,21,3,JOVS,6,9083545,1.83,0
267,129,21,3,JOVS,6,9083545,1.1,0
268,129,21,3,JOVS,6,9083545,2.09,0
269,129,21,3,JOVS,6,9083545,1.15,0
270,129,22,3,JOVS,7,9083545,6.08,1
271,129,22,3,JOVS,7,9083545,3.82,0
272,129,22,3,JOVS,7,9083545,5.61,1
273,129,22,3,JOVS,7,9083545,3.41,0
274,129,23,3,JOVS,8,9083545,14.47,1
275,129,23,3,JOVS,8,9083545,10.51,1
276,129,23,3,JOVS,8,9083545,12.83,1
277,129,23,3,JOVS,8,9083545,9.9,1
278,129,24,3,JOVS,9,9083545,10.65,1
279,129,24,3,JOVS,9,9083545,5.44,1
280,129,24,3,JOVS,9,9083545,10.39,1
281,129,24,3,JOVS,9,9083545,5.64,1
282,129,1,4,SAHV,0,9083545,3.13,0
283,129,1,4,SAHV,0,9083545,0.88,0
284,129,1,4,SAHV,0,9083545,2.24,0
285,129,1,4,SAHV,0,9083545,0.92,0
286,129,2,4,SAHV,10,9083545,4.47,1
287,129,2,4,SAHV,10,9083545,3.55,0
288,129,2,4,SAHV,10,9083545,4.53,1
289,129,2,4,SAHV,10,9083545,3.05,0
290,129,3,4,SAHV,11,9083545,5.1,1
291,129,3,4,SAHV,11,9083545,4.15,0
292,129,3,4,SAHV,11,9083545,4.88,1
293,129,3,4,SAHV,11,9083545,3.88,0
294,129,4,4,SAHV,12,9083545,5.69,1
295,129,4,4,SAHV,12,9083545,5.25,1
296,129,4,4,SAHV,12,9083545,5.87,1
297,129,4,4,SAHV,12,9083545,5.02,1
298,129,5,4,SAHV,13,9083545,5.83,1
299,129,5,4,SAHV,13,9083545,6.09,1
300,129,5,4,SAHV,13,9083545,6.0,1
301,129,5,4,SAHV,13,9083545,5.75,1
302,129,6,4,SAHV,14,9083545,6.72,1
303,129,6,4,SAHV,14,9083545,6.41,1
304,129,6,4,SAHV,14,9083545,6.81,1
305,129,6,4,SAHV,14,9083545,6.35,1
306,129,7,4,SAHV,15,9083545,7.53,1
307,129,7,4,SAHV,15,9083545,7.59,1
308,129,7,4,SAHV,15,9083545,7.62,1
309,129,7,4,SAHV,15,9083545,7.35,1
310,129,8,4,SAHV,16,9083545,7.52,1
311,129,8,4,SAHV,16,9083545,8.46,1
312,129,8,4,SAHV,16,9083545,7.65,1
313,129,8,4,SAHV,16,9083545,8.27,1
314,129,9,4,SAHV,17,9083545,7.57,1
315,129,9,4,SAHV,17,9083545,9.3,1
316,129,9,4,SAHV,17,9083545,8.55,1
317,129,9,4,SAHV,17,9083545,9.87,1
318,129,10,4,SAHV,18,9083545,7.78,1
319,129,10,4,SAHV,18,9083545,10.31,1
320,129,10,4,SAHV,18,9083545,8.11,1
321,129,10,4,SAHV,18,9083545,10.64,1
322,129,11,4,SAHV,19,9083545,7.41,1
323,129,11,4,SAHV,19,9083545,9.88,1
324,129,11,4,SAHV,19,9083545,7.09,1
325,129,11,4,SAHV,19,9083545,10.68,1
326,129,12,4,SAHV,1,9083545,1.18,0
327,129,12,4,SAHV,1,9083545,0.01,0
328,129,12,4,SAHV,1,9083545,0.86,0
329,129,13,4,SAHV,20,9083545,5.13,1
330,129,13,4,SAHV,20,9083545,7.62,1
331,129,13,4,SAHV,20,9083545,4.95,1
332,129,13,4,SAHV,20,9083545,8.13,1
333,129,14,4,SAHV,21,9083545,3.37,0
334,129,14,4,SAHV,21,9083545,4.53,1
335,129,14,4,SAHV,21,9083545,3.49,0
336,129,14,4,SAHV,21,9083545,4.39,1
337,129,15,4,SAHV,22,9083545,3.83,0
338,129,15,4,SAHV,22,9083545,2.93,0
339,129,15,4,SAHV,22,9083545,3.54,0
340,129,15,4,SAHV,22,9083545,3.5,0
341,129,16,4,SAHV,23,9083545,5.8,1
342,129,16,4,SAHV,23,9083545,2.79,0
343,129,16,4,SAHV,23,9083545,5.59,1
344,129,16,4,SAHV,23,9083545,2.96,0
345,129,17,4,SAHV,2,9083545,0.04,0
346,129,17,4,SAHV,2,9083545,0.06,0
347,129,18,4,SAHV,3,9083545,0.0,0
348,129,19,4,SAHV,4,9083545,0.0,0
349,129,19,4,SAHV,4,9083545,0.01,0
350,129,19,4,SAHV,4,9083545,0.0,0
351,129,19,4,SAHV,4,9083545,0.0,0
352,129,20,4,SAHV,5,9083545,1.32,0
353,129,20,4,SAHV,5,9083545,0.58,0
354,129,20,4,SAHV,5,9083545,0.89,0
355,129,20,4,SAHV,5,9083545,0.39,0
356,129,21,4,SAHV,6,9083545,1.49,0
357,129,21,4,SAHV,6,9083545,1.17,0
358,129,21,4,SAHV,6,9083545,1.59,0
359,129,21,4,SAHV,6,9083545,1.14,0
360,129,22,4,SAHV,7,9083545,2.16,0
361,129,22,4,SAHV,7,9083545,2.73,0
362,129,22,4,SAHV,7,9083545,2.51,0
363,129,22,4,SAHV,7,9083545,2.37,0
364,129,23,4,SAHV,8,9083545,3.05,0
365,129,23,4,SAHV,8,9083545,2.81,0
366,129,23,4,SAHV,8,9083545,3.13,0
367,129,23,4,SAHV,8,9083545,2.62,0
368,129,24,4,SAHV,9,9083545,3.88,0
369,129,24,4,SAHV,9,9083545,2.95,0
370,129,24,4,SAHV,9,9083545,4.05,0
371,129,24,4,SAHV,9,9083545,2.72,0
372,129,1,5,SAVS,0,9083545,2.14,0
373,129,1,5,SAVS,0,9083545,0.84,0
374,129,1,5,SAVS,0,9083545,2.01,0
375,129,1,5,SAVS,0,9083545,1.1,0
376,129,2,5,SAVS,10,9083545,4.57,1
377,129,2,5,SAVS,10,9083545,3.16,0
378,129,2,5,SAVS,10,9083545,4.83,1
379,129,2,5,SAVS,10,9083545,3.27,0
380,129,3,5,SAVS,11,9083545,5.03,1
381,129,3,5,SAVS,11,9083545,4.12,0
382,129,3,5,SAVS,11,9083545,5.62,1
383,129,3,5,SAVS,11,9083545,4.15,0
384,129,4,5,SAVS,12,9083545,5.31,1
385,129,4,5,SAVS,12,9083545,5.2,1
386,129,4,5,SAVS,12,9083545,5.81,1
387,129,4,5,SAVS,12,9083545,4.64,1
388,129,5,5,SAVS,13,9083545,5.54,1
389,129,5,5,SAVS,13,9083545,5.78,1
390,129,5,5,SAVS,13,9083545,6.19,1
391,129,5,5,SAVS,13,9083545,5.43,1
392,129,6,5,SAVS,14,9083545,7.08,1
393,129,6,5,SAVS,14,9083545,6.55,1
394,129,6,5,SAVS,14,9083545,7.29,1
395,129,6,5,SAVS,14,9083545,6.28,1
396,129,7,5,SAVS,15,9083545,7.83,1
397,129,7,5,SAVS,15,9083545,7.6,1
398,129,7,5,SAVS,15,9083545,7.99,1
399,129,7,5,SAVS,15,9083545,7.59,1
400,129,8,5,SAVS,16,9083545,7.46,1
401,129,8,5,SAVS,16,9083545,8.1,1
402,129,8,5,SAVS,16,9083545,7.86,1
403,129,8,5,SAVS,16,9083545,8.46,1
404,129,9,5,SAVS,17,9083545,8.05,1
405,129,9,5,SAVS,17,9083545,9.4,1
406,129,9,5,SAVS,17,9083545,7.68,1
407,129,9,5,SAVS,17,9083545,8.9,1
408,129,10,5,SAVS,18,9083545,8.15,1
409,129,10,5,SAVS,18,9083545,10.87,1
410,129,10,5,SAVS,18,9083545,7.12,1
411,129,10,5,SAVS,18,9083545,9.69,1
412,129,11,5,SAVS,19,9083545,7.31,1
413,129,11,5,SAVS,19,9083545,10.42,1
414,129,11,5,SAVS,19,9083545,6.68,1
415,129,11,5,SAVS,19,9083545,10.2,1
416,129,12,5,SAVS,1,9083545,0.92,0
417,129,12,5,SAVS,1,9083545,0.01,0
418,129,12,5,SAVS,1,9083545,0.83,0
419,129,13,5,SAVS,20,9083545,4.88,1
420,129,13,5,SAVS,20,9083545,7.02,1
421,129,13,5,SAVS,20,9083545,5.28,1
422,129,13,5,SAVS,20,9083545,8.44,1
423,129,14,5,SAVS,21,9083545,3.56,0
424,129,14,5,SAVS,21,9083545,4.73,1
425,129,14,5,SAVS,21,9083545,3.56,0
426,129,14,5,SAVS,21,9083545,5.55,1
427,129,15,5,SAVS,22,9083545,3.38,0
428,129,15,5,SAVS,22,9083545,3.22,0
429,129,15,5,SAVS,22,9083545,3.21,0
430,129,15,5,SAVS,22,9083545,3.75,0
431,129,16,5,SAVS,23,9083545,6.6,1
432,129,16,5,SAVS,23,9083545,3.44,0
433,129,16,5,SAVS,23,9083545,3.24,0
434,129,16,5,SAVS,23,9083545,2.9,0
435,129,17,5,SAVS,2,9083545,0.05,0
436,129,17,5,SAVS,2,9083545,0.04,0
437,129,19,5,SAVS,4,9083545,0.0,0
438,129,19,5,SAVS,4,9083545,0.0,0
439,129,19,5,SAVS,4,9083545,0.02,0
440,129,20,5,SAVS,5,9083545,0.96,0
441,129,20,5,SAVS,5,9083545,0.48,0
442,129,20,5,SAVS,5,9083545,1.08,0
443,129,20,5,SAVS,5,9083545,0.43,0
444,129,21,5,SAVS,6,9083545,1.63,0
445,129,21,5,SAVS,6,9083545,1.27,0
446,129,21,5,SAVS,6,9083545,2.15,0
447,129,21,5,SAVS,6,9083545,1.32,0
448,129,22,5,SAVS,7,9083545,2.54,0
449,129,22,5,SAVS,7,9083545,2.19,0
450,129,22,5,SAVS,7,9083545,3.03,0
451,129,22,5,SAVS,7,9083545,2.38,0
452,129,23,5,SAVS,8,9083545,3.06,0
453,129,23,5,SAVS,8,9083545,2.61,0
454,129,23,5,SAVS,8,9083545,3.6,0
455,129,23,5,SAVS,8,9083545,2.71,0
456,129,24,5,SAVS,9,9083545,3.97,0
457,129,24,5,SAVS,9,9083545,3.0,0
458,129,24,5,SAVS,9,9083545,4.91,1
459,129,24,5,SAVS,9,9083545,2.79,0
460,131,1,1,DIJFP,0,5207485,0.83,0
461,131,1,1,DIJFP,0,5207485,1.15,0
462,131,2,1,DIJFP,10,5207485,5.56,1
463,131,2,1,DIJFP,10,5207485,5.41,1
464,131,3,1,DIJFP,11,5207485,6.07,1
465,131,3,1,DIJFP,11,5207485,6.33,1
466,131,4,1,DIJFP,12,5207485,8.18,1
467,131,4,1,DIJFP,12,5207485,7.51,1
468,131,5,1,DIJFP,13,5207485,7.5,1
469,131,5,1,DIJFP,13,5207485,6.93,1
470,131,6,1,DIJFP,14,5207485,8.36,1
471,131,6,1,DIJFP,14,5207485,7.74,1
472,131,7,1,DIJFP,15,5207485,8.34,1
473,131,7,1,DIJFP,15,5207485,8.16,1
474,131,8,1,DIJFP,16,5207485,7.81,1
475,131,8,1,DIJFP,16,5207485,7.96,1
476,131,9,1,DIJFP,17,5207485,8.05,1
477,131,9,1,DIJFP,17,5207485,7.97,1
478,131,10,1,DIJFP,18,5207485,7.61,1
479,131,10,1,DIJFP,18,5207485,7.61,1
480,131,11,1,DIJFP,19,5207485,8.01,1
481,131,11,1,DIJFP,19,5207485,8.14,1
482,131,12,1,DIJFP,1,5207485,0.09,0
483,131,12,1,DIJFP,1,5207485,0.11,0
484,131,13,1,DIJFP,20,5207485,5.05,1
485,131,13,1,DIJFP,20,5207485,5.05,1
486,131,14,1,DIJFP,21,5207485,3.61,0
487,131,14,1,DIJFP,21,5207485,3.89,0
488,131,15,1,DIJFP,22,5207485,2.73,0
489,131,15,1,DIJFP,22,5207485,3.03,0
490,131,16,1,DIJFP,23,5207485,2.11,0
491,131,16,1,DIJFP,23,5207485,2.28,0
492,131,17,1,DIJFP,2,5207485,0.0,0
493,131,17,1,DIJFP,2,5207485,0.01,0
494,131,18,1,DIJFP,3,5207485,0.0,0
495,131,19,1,DIJFP,4,5207485,0.0,0
496,131,19,1,DIJFP,4,5207485,0.0,0
497,131,20,1,DIJFP,5,5207485,0.53,0
498,131,20,1,DIJFP,5,5207485,0.4,0
499,131,21,1,DIJFP,6,5207485,1.07,0
500,131,21,1,DIJFP,6,5207485,0.95,0
501,131,22,1,DIJFP,7,5207485,1.69,0
502,131,22,1,DIJFP,7,5207485,1.75,0
503,131,23,1,DIJFP,8,5207485,2.74,0
504,131,23,1,DIJFP,8,5207485,3.45,0
505,131,24,1,DIJFP,9,5207485,4.06,0
506,131,24,1,DIJFP,9,5207485,4.18,0
507,131,1,2,JOHV,0,5207485,0.63,0
508,131,1,2,JOHV,0,5207485,0.62,0
509,131,2,2,JOHV,10,5207485,4.18,0
510,131,2,2,JOHV,10,5207485,4.14,0
511,131,3,2,JOHV,11,5207485,3.83,0
512,131,3,2,JOHV,11,5207485,3.71,0
513,131,4,2,JOHV,12,5207485,4.73,1
514,131,4,2,JOHV,12,5207485,4.68,1
515,131,5,2,JOHV,13,5207485,5.26,1
516,131,5,2,JOHV,13,5207485,4.97,1
517,131,6,2,JOHV,14,5207485,4.52,1
518,131,6,2,JOHV,14,5207485,4.37,1
519,131,7,2,JOHV,15,5207485,4.92,1
520,131,7,2,JOHV,15,5207485,4.72,1
521,131,8,2,JOHV,16,5207485,6.09,1
522,131,8,2,JOHV,16,5207485,6.05,1
523,131,9,2,JOHV,17,5207485,7.81,1
524,131,9,2,JOHV,17,5207485,8.04,1
525,131,10,2,JOHV,18,5207485,7.8,1
526,131,10,2,JOHV,18,5207485,7.86,1
527,131,11,2,JOHV,19,5207485,6.84,1
528,131,11,2,JOHV,19,5207485,6.79,1
529,131,12,2,JOHV,1,5207485,0.11,0
530,131,12,2,JOHV,1,5207485,0.09,0
531,131,13,2,JOHV,20,5207485,3.92,0
532,131,13,2,JOHV,20,5207485,3.87,0
533,131,14,2,JOHV,21,5207485,2.24,0
534,131,14,2,JOHV,21,5207485,2.25,0
535,131,15,2,JOHV,22,5207485,1.98,0
536,131,15,2,JOHV,22,5207485,2.06,0
537,131,16,2,JOHV,23,5207485,1.32,0
538,131,16,2,JOHV,23,5207485,1.23,0
539,131,17,2,JOHV,2,5207485,0.0,0
540,131,17,2,JOHV,2,5207485,0.0,0
541,131,18,2,JOHV,3,5207485,0.0,0
542,131,18,2,JOHV,3,5207485,0.0,0
543,131,19,2,JOHV,4,5207485,0.0,0
544,131,19,2,JOHV,4,5207485,0.0,0
545,131,20,2,JOHV,5,5207485,0.38,0
546,131,20,2,JOHV,5,5207485,0.38,0
547,131,21,2,JOHV,6,5207485,1.34,0
548,131,21,2,JOHV,6,5207485,1.39,0
549,131,22,2,JOHV,7,5207485,6.41,1
550,131,22,2,JOHV,7,5207485,6.86,1
